Month,Product,Region,Latitude,Longitude,Sales,Forecast,VariancePct,OrderProcessingTime
Sep,Condiments,Asia,35.6895,139.6917,92607,92233,0.40549477952576624,31.29829544214084
Sep,Condiments,Asia,35.6895,139.6917,420346,424261,-0.9227810239451658,27.443403972302665
Sep,Condiments,Asia,35.6895,139.6917,59635,58366,2.174211013261145,27.699266605273266
Sep,Condiments,Asia,35.6895,139.6917,371981,371061,0.24793767062558447,29.520739664738784
Sep,Condiments,Asia,35.6895,139.6917,362432,355244,2.02339800249969,29.553503510203257
Sep,Condiments,Asia,35.6895,139.6917,312789,306615,2.0136001174110856,30.201243092420366
Sep,Condiments,Asia,35.6895,139.6917,238339,233977,1.8642858058698075,32.26573884744009
Sep,Condiments,Asia,35.6895,139.6917,290456,292807,-0.8029179630268403,28.883836791372264
Sep,Condiments,Asia,35.6895,139.6917,131373,127748,2.8376178100635627,29.653585552357875
Sep,Condiments,Asia,35.6895,139.6917,378602,385788,-1.862681057990399,30.727146798458524
Sep,Condiments,Asia,35.6895,139.6917,372340,374241,-0.507961447302674,32.03176236843148
Sep,Condiments,Asia,35.6895,139.6917,127781,129825,-1.574427113421914,29.277344293272474
Sep,Condiments,Asia,35.6895,139.6917,131403,134259,-2.1272316939646503,30.27389121727554
Sep,Condiments,Asia,35.6895,139.6917,64841,65586,-1.135913152197115,29.516305019993062
Sep,Condiments,Asia,35.6895,139.6917,278116,271116,2.581920653889848,27.85556136964993
Sep,Condiments,Asia,35.6895,139.6917,140017,139005,0.7280313657782095,30.260838215018623
Sep,Condiments,Asia,35.6895,139.6917,424756,422340,0.5720509542075105,29.31593594506932
Sep,Condiments,Africa,-1.2921,36.8219,75252,76233,-1.2868442800362048,29.480329767799272
Sep,Condiments,Africa,-1.2921,36.8219,359780,367768,-2.172021491810054,29.21278160297848
Sep,Condiments,Africa,-1.2921,36.8219,225791,222207,1.6129104843681792,31.261727517675045
Sep,Condiments,Africa,-1.2921,36.8219,435796,432938,0.6601407129889267,27.237659882079125
Sep,Condiments,Africa,-1.2921,36.8219,391337,401853,-2.6168773158343974,32.6090959696278
Sep,Condiments,Africa,-1.2921,36.8219,112342,111200,1.0269784172661869,31.43569476527749
Sep,Condiments,Africa,-1.2921,36.8219,290980,283119,2.7765709825197176,28.969121417128086
Sep,Condiments,Africa,-1.2921,36.8219,120599,123541,-2.3813956500271165,30.053206242507127
Sep,Condiments,Africa,-1.2921,36.8219,259222,257069,0.8375183316541474,30.368434459060186
Sep,Condiments,Africa,-1.2921,36.8219,324856,331540,-2.0160463292513726,31.219902774663954
Sep,Condiments,Africa,-1.2921,36.8219,188728,183778,2.69346711793577,31.994296477886948
Sep,Condiments,Africa,-1.2921,36.8219,175600,171954,2.1203345080661107,29.324106465862087
Sep,Condiments,Africa,-1.2921,36.8219,71351,73304,-2.6642475171886937,32.84658389684767
Sep,Condiments,Africa,-1.2921,36.8219,78772,77870,1.158340824451008,29.339525777951508
Sep,Condiments,Africa,-1.2921,36.8219,313147,307673,1.7791616423930603,25.640422677219508
Sep,Condiments,Africa,-1.2921,36.8219,346828,348541,-0.49147732978329667,29.8863262955861
Sep,Condiments,Africa,-1.2921,36.8219,93035,94856,-1.919752045205364,32.65415950278681
Sep,Condiments,Africa,-1.2921,36.8219,119446,116883,2.1927910816799705,24.63877773185233
Sep,Condiments,Africa,-1.2921,36.8219,69789,69738,0.07313086122343629,28.91203317325463
Sep,Condiments,Africa,-1.2921,36.8219,359601,353762,1.6505447165043166,30.854752090941595
Sep,Condiments,Africa,-1.2921,36.8219,416052,411929,1.000900640644383,30.46139686384307
Sep,Condiments,Africa,-1.2921,36.8219,454550,445919,1.9355533179792745,31.259322317752417
Sep,Condiments,Africa,-1.2921,36.8219,433471,442484,-2.036909809168241,30.640952304520933
Sep,Condiments,Africa,-1.2921,36.8219,458995,461739,-0.5942751207933485,25.854662099372
Sep,Condiments,Africa,-1.2921,36.8219,83285,81655,1.9962035392811217,31.679789468571677
Sep,Condiments,Africa,-1.2921,36.8219,431153,437899,-1.5405378865902868,30.265507476150134
Sep,Condiments,Africa,-1.2921,36.8219,320846,330156,-2.819879087461685,26.71125111752572
Sep,Condiments,Africa,-1.2921,36.8219,326925,327578,-0.19934183614284232,34.05315082722254
Sep,Condiments,Africa,-1.2921,36.8219,294933,293193,0.5934657375858223,32.36160612113246
Sep,Condiments,Africa,-1.2921,36.8219,455278,454411,0.19079643758623802,29.718235660691242
Sep,Condiments,Australia,-33.8688,151.2093,157816,156369,0.9253752342216167,28.946796543423076
Sep,Condiments,Australia,-33.8688,151.2093,23894,23554,1.4434915513288613,27.8348191846719
Sep,Condiments,Australia,-33.8688,151.2093,39272,39063,0.5350331515756599,32.34223812947514
Sep,Condiments,Australia,-33.8688,151.2093,241899,240929,0.4026082372815228,30.2150500008616
Sep,Condiments,Australia,-33.8688,151.2093,180110,185357,-2.830753626785069,27.711293583309114
Sep,Condiments,Australia,-33.8688,151.2093,311457,305469,1.9602643803462871,30.139072646173922
Sep,Condiments,Australia,-33.8688,151.2093,231141,224795,2.8230165261682867,25.23447529585387
Sep,Condiments,Australia,-33.8688,151.2093,179173,183249,-2.2242959033882856,27.79734674246058
Sep,Condiments,Australia,-33.8688,151.2093,312770,321825,-2.8136409539345917,30.70174106918543
Sep,Condiments,Australia,-33.8688,151.2093,438145,447284,-2.0432208619132366,27.537916034369317
Sep,Condiments,Australia,-33.8688,151.2093,221594,228172,-2.882912890275757,30.45308550186199
Sep,Condiments,Australia,-33.8688,151.2093,10610,10710,-0.9337068160597572,32.595833011321524
Sep,Condiments,Australia,-33.8688,151.2093,136419,139987,-2.548808103609621,29.29310194250026
Sep,Condiments,Australia,-33.8688,151.2093,52974,52314,1.2616125702488818,29.57610214135212
Sep,Condiments,Australia,-33.8688,151.2093,448046,457533,-2.073511637411946,31.183602382290033
Sep,Condiments,Australia,-33.8688,151.2093,226886,227959,-0.47069867827109263,32.51856742287234
Sep,Condiments,Australia,-33.8688,151.2093,77951,77440,0.6598657024793388,30.944280804851132
Sep,Condiments,Australia,-33.8688,151.2093,228171,224332,1.7113028903589325,31.81889922637987
Sep,Condiments,Australia,-33.8688,151.2093,58435,59785,-2.2580914945220374,28.663283672018224
Sep,Condiments,Australia,-33.8688,151.2093,244823,250672,-2.3333280142975683,27.210943124269047
Sep,Condiments,Australia,-33.8688,151.2093,241324,242591,-0.522278237857134,28.3231627606238
Sep,Condiments,Australia,-33.8688,151.2093,155138,154806,0.2144619717582006,30.837158665872952
Sep,Condiments,Australia,-33.8688,151.2093,58544,56986,2.7340048432948443,27.362801279076262
Sep,Condiments,Australia,-33.8688,151.2093,494133,502410,-1.6474592464321969,32.173870435665364
Sep,Condiments,Australia,-33.8688,151.2093,329702,331176,-0.4450805613933377,30.278977363187195
Sep,Condiments,Australia,-33.8688,151.2093,101404,100024,1.3796688794689274,26.023430040301594
Sep,Condiments,Australia,-33.8688,151.2093,228865,226308,1.1298760980610496,31.623130439415046
Sep,Condiments,Australia,-33.8688,151.2093,71684,72838,-1.5843378456300283,28.35744835992336
Sep,Condiments,Australia,-33.8688,151.2093,23601,23424,0.7556352459016393,29.873862445787267
Sep,Condiments,Australia,-33.8688,151.2093,430431,428210,0.5186707456621751,33.656293598619655
Sep,Coffee & Snacks,North America,40.7128,-74.006,243887,250482,-2.6329237230619364,29.356080169867713
Sep,Coffee & Snacks,North America,40.7128,-74.006,186555,186284,0.14547679886624726,28.387711665069222
Sep,Coffee & Snacks,North America,40.7128,-74.006,238644,231901,2.9077063057080395,30.02991228166404
Sep,Coffee & Snacks,North America,40.7128,-74.006,10526,10831,-2.8159911365524883,29.13609634016813
Sep,Coffee & Snacks,North America,40.7128,-74.006,11753,11613,1.2055455093429777,24.88342428134714
Sep,Coffee & Snacks,North America,40.7128,-74.006,368255,360430,2.1710179507810117,29.464181503268886
Sep,Coffee & Snacks,North America,40.7128,-74.006,264799,271444,-2.4480187441976984,29.337369642740146
Sep,Coffee & Snacks,North America,40.7128,-74.006,234489,239774,-2.204158916312861,30.78884375788979
Sep,Coffee & Snacks,North America,40.7128,-74.006,193107,194573,-0.7534447225462937,30.15476655366811
Sep,Coffee & Snacks,North America,40.7128,-74.006,218051,216809,0.5728544479242098,28.736638099688705
Sep,Coffee & Snacks,North America,40.7128,-74.006,370742,368617,0.5764791097534839,30.17395081984355
Sep,Coffee & Snacks,North America,40.7128,-74.006,338778,330855,2.3947046289159903,29.56401081813855
Sep,Coffee & Snacks,North America,40.7128,-74.006,323485,331883,-2.5304098130967843,29.51467996234772
Sep,Coffee & Snacks,North America,40.7128,-74.006,399347,410230,-2.652902030568218,29.791256790307596
Sep,Coffee & Snacks,North America,40.7128,-74.006,422545,434153,-2.673711802060564,29.307293952680325
Sep,Coffee & Snacks,North America,40.7128,-74.006,114139,115217,-0.9356258191065555,27.80230634804332
Sep,Coffee & Snacks,North America,40.7128,-74.006,181140,178993,1.1994882481437823,29.384845220872513
Sep,Coffee & Snacks,North America,40.7128,-74.006,161857,165953,-2.468168698366405,28.0644953209058
Sep,Coffee & Snacks,North America,40.7128,-74.006,353367,363851,-2.8813992540902733,30.04821433657579
Sep,Coffee & Snacks,North America,40.7128,-74.006,259957,257656,0.8930512000496786,29.425018039750938
Sep,Coffee & Snacks,North America,40.7128,-74.006,50000,50018,-0.03598704466392098,26.726396271378416
Sep,Coffee & Snacks,North America,40.7128,-74.006,463017,471564,-1.8124793241214343,35.046746662799116
Sep,Coffee & Snacks,North America,40.7128,-74.006,215253,214073,0.5512138382701228,30.145221668472438
Sep,Coffee & Snacks,North America,40.7128,-74.006,193260,194707,-0.7431679395193804,28.713205875599247
Sep,Coffee & Snacks,North America,40.7128,-74.006,222823,217933,2.243808877040191,28.911451134150923
Sep,Coffee & Snacks,North America,40.7128,-74.006,394190,405599,-2.812876757585694,27.844512130139314
Sep,Coffee & Snacks,North America,40.7128,-74.006,339711,336746,0.8804855885444817,30.611840142094827
Sep,Coffee & Snacks,North America,40.7128,-74.006,412204,417115,-1.177373146494372,29.63351777852934
Sep,Coffee & Snacks,North America,40.7128,-74.006,88488,88596,-0.12190166598943519,30.955177639106008
Sep,Coffee & Snacks,North America,40.7128,-74.006,236086,233415,1.1443137758927233,28.165476715645426
Sep,Coffee & Snacks,Europe,48.8566,2.3522,281940,274530,2.6991585619058025,31.60847658936535
Sep,Coffee & Snacks,Europe,48.8566,2.3522,212476,214463,-0.9265001422156736,29.412924131425566
Sep,Coffee & Snacks,Europe,48.8566,2.3522,336793,335326,0.43748471636556663,29.66702883143691
Sep,Coffee & Snacks,Europe,48.8566,2.3522,114820,117589,-2.354812099771237,28.05762026172402
Sep,Coffee & Snacks,Europe,48.8566,2.3522,228898,223481,2.423919706820714,30.251017748964376
Sep,Coffee & Snacks,Europe,48.8566,2.3522,434363,429187,1.2060011137336406,27.176848629749873
Sep,Coffee & Snacks,Europe,48.8566,2.3522,362195,368103,-1.604985561106538,34.852356007683554
Sep,Coffee & Snacks,Europe,48.8566,2.3522,497800,497729,0.014264790679265223,30.736704007681944
Sep,Coffee & Snacks,Europe,48.8566,2.3522,401500,403201,-0.42187395368563074,31.437193046500074
Sep,Coffee & Snacks,Europe,48.8566,2.3522,31414,31428,-0.04454626447753596,29.680284268328524
Sep,Coffee & Snacks,Europe,48.8566,2.3522,103005,105981,-2.8080504996178557,33.019047985397705
Sep,Coffee & Snacks,Europe,48.8566,2.3522,495357,509564,-2.7880698008493536,24.066493862518538
Sep,Coffee & Snacks,Europe,48.8566,2.3522,389384,383897,1.42928962716562,29.969269104706516
Sep,Coffee & Snacks,Europe,48.8566,2.3522,119955,123263,-2.683692592262074,29.268649330546783
Sep,Coffee & Snacks,Europe,48.8566,2.3522,422546,434112,-2.6642893999705146,30.415840134767915
Sep,Coffee & Snacks,Europe,48.8566,2.3522,119602,118780,0.6920356962451591,31.971896766629442
Sep,Coffee & Snacks,Europe,48.8566,2.3522,372315,377672,-1.418426571204643,28.274381472783787
Sep,Coffee & Snacks,Europe,48.8566,2.3522,250324,247454,1.159811520525027,30.159499334976996
Sep,Coffee & Snacks,Europe,48.8566,2.3522,182296,180801,0.8268759575444826,32.93167195720593
Sep,Coffee & Snacks,Europe,48.8566,2.3522,388358,396209,-1.9815299501020924,32.18507566721661
Sep,Coffee & Snacks,Europe,48.8566,2.3522,96314,99054,-2.766167948795607,31.567963084454995
Sep,Coffee & Snacks,Europe,48.8566,2.3522,397102,408192,-2.7168587331451866,29.58028394277391
Sep,Coffee & Snacks,Europe,48.8566,2.3522,341397,343791,-0.6963533076782115,30.692170037429104
Sep,Coffee & Snacks,Europe,48.8566,2.3522,264935,265852,-0.3449287573537156,32.89641414439102
Sep,Coffee & Snacks,Europe,48.8566,2.3522,71321,71827,-0.7044704637531848,29.26463775308144
Sep,Coffee & Snacks,Europe,48.8566,2.3522,25063,24694,1.4942901109581275,28.269895139831828
Sep,Coffee & Snacks,Europe,48.8566,2.3522,294941,288344,2.2878922398246537,31.59570926908406
Sep,Coffee & Snacks,Europe,48.8566,2.3522,38071,37757,0.8316338692163043,29.555951718096317
Sep,Coffee & Snacks,Europe,48.8566,2.3522,369282,363057,1.7146067972797658,32.62888914891232
Sep,Coffee & Snacks,Europe,48.8566,2.3522,225691,223090,1.1658971715451163,29.986432720001357
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,284357,289880,-1.9052711466813854,29.817849298979205
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,45191,45712,-1.1397444872243612,27.04474068203516
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,261767,258576,1.2340665800383641,29.8298933394969
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,479300,488226,-1.8282516703330014,31.49174725795787
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,391694,389585,0.5413452776672614,30.22582719947865
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,198766,201869,-1.5371354690418044,33.71681412907736
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,148426,148999,-0.38456633937140516,30.654606546351168
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,455295,447929,1.6444570456478593,31.528884241994035
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,267391,265704,0.6349170505524945,31.37917937195262
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,495092,486640,1.736807496301167,30.64526279925119
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,302282,300457,0.6074080484062611,31.027218588830443
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,43329,42951,0.880072640916393,31.49939604288974
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,437463,436631,0.1905499151457409,30.02538352822542
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,452957,450710,0.49854673736992744,32.27450649328337
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,494699,504860,-2.012637166739294,31.171043065713736
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,292287,286168,2.138254451930335,26.657335464730455
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,203545,206377,-1.3722459382586238,30.206146083848175
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,84310,83379,1.1165881097158759,29.46389567487742
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,153414,152676,0.48337656213157276,29.28173674378225
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,274952,268589,2.3690471314908654,27.399099542156172
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,403126,409758,-1.6185162949838687,29.42230432253606
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,499982,485411,3.0017861152713885,30.129537579239265
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,486555,472956,2.8753203257808337,28.999694637570542
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,365843,365110,0.20076141436827258,31.064044864545572
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,177415,177350,0.036650690724555963,28.239416882061448
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,240431,243091,-1.0942404284815153,28.686281545561002
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,361671,352835,2.504286706250797,30.13096971891442
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,413985,416126,-0.5145076250943224,28.488646322542202
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,288295,286965,0.4634711550189048,29.782766690123314
Sep,Coffee & Snacks,South America,-23.5505,-46.6333,37235,36542,1.8964479229379894,29.767858379759033
Sep,Coffee & Snacks,Asia,35.6895,139.6917,186438,188848,-1.2761586037448107,29.583614534438524
Sep,Coffee & Snacks,Asia,35.6895,139.6917,371155,366196,1.3541928366230107,32.70997926868321
Sep,Coffee & Snacks,Asia,35.6895,139.6917,404996,394530,2.652776721668821,30.599589748326327
Sep,Coffee & Snacks,Asia,35.6895,139.6917,221270,226885,-2.4748220464111776,26.688721279659834
Sep,Coffee & Snacks,Asia,35.6895,139.6917,137894,137001,0.6518200597075934,30.549626922394975
Sep,Coffee & Snacks,Asia,35.6895,139.6917,80975,80118,1.069672233455653,29.252851272694063
Sep,Coffee & Snacks,Asia,35.6895,139.6917,26568,26588,-0.07522190461862494,30.827508405894775
Sep,Coffee & Snacks,Asia,35.6895,139.6917,48692,47423,2.6759167492566895,30.484900361271638
Sep,Coffee & Snacks,Asia,35.6895,139.6917,239334,239499,-0.06889381584056718,30.36018307762217
Sep,Coffee & Snacks,Asia,35.6895,139.6917,153573,151077,1.6521376516610735,29.806336199919652
Sep,Coffee & Snacks,Asia,35.6895,139.6917,440587,438808,0.4054164919509216,30.0147013498394
Sep,Coffee & Snacks,Asia,35.6895,139.6917,202077,200109,0.9834640121133982,27.834318942263312
Sep,Coffee & Snacks,Asia,35.6895,139.6917,434642,446207,-2.5918463851979014,31.15812314538934
Sep,Coffee & Snacks,Asia,35.6895,139.6917,212322,210488,0.8713085781612253,30.934181887987148
Sep,Coffee & Snacks,Asia,35.6895,139.6917,102675,102584,0.0887077906886064,29.3678014318979
Sep,Coffee & Snacks,Asia,35.6895,139.6917,354302,359081,-1.33089748552555,29.496841445946206
Sep,Coffee & Snacks,Asia,35.6895,139.6917,39715,40902,-2.9020585790425897,29.840301693024408
Sep,Coffee & Snacks,Asia,35.6895,139.6917,298441,296986,0.4899220838692733,28.77678970759083
Sep,Coffee & Snacks,Asia,35.6895,139.6917,154875,155538,-0.42626239247000736,30.81193099836604
Sep,Coffee & Snacks,Asia,35.6895,139.6917,225870,224812,0.47061544757397294,28.999006300310427
Sep,Coffee & Snacks,Asia,35.6895,139.6917,418965,424385,-1.2771422175618836,26.89794763603336
Sep,Coffee & Snacks,Asia,35.6895,139.6917,142475,142786,-0.21780846861737144,33.01039199775808
Sep,Coffee & Snacks,Asia,35.6895,139.6917,457246,469286,-2.5655996556470893,27.795034466342422
Sep,Coffee & Snacks,Asia,35.6895,139.6917,324629,323297,0.41200506036245305,30.692787240698934
Sep,Coffee & Snacks,Asia,35.6895,139.6917,329716,333108,-1.018288362933343,29.041702371390517
Sep,Coffee & Snacks,Asia,35.6895,139.6917,206326,206239,0.04218406799877812,31.3147840958301
Sep,Coffee & Snacks,Asia,35.6895,139.6917,147095,144119,2.064960206496021,30.144498268472404
Sep,Coffee & Snacks,Asia,35.6895,139.6917,80540,82240,-2.067120622568093,28.875675316130547
Sep,Coffee & Snacks,Asia,35.6895,139.6917,50972,51569,-1.1576722449533636,28.249816489249955
Sep,Coffee & Snacks,Asia,35.6895,139.6917,463652,464581,-0.19996512986971055,31.751674657531407
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,297901,295653,0.7603508166668358,29.431624235690443
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,52399,51820,1.1173292165187187,33.13558301959133
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,262055,264692,-0.9962522478956675,27.036464302052835
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,308029,308895,-0.28035416565499605,30.902877533066953
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,451588,455676,-0.8971286615928862,27.763536121287938
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,166571,170194,-2.12874719437818,31.6438429648318
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,427807,429415,-0.37446293212859355,28.57064842043186
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,421346,425671,-1.016042906376051,28.34316613909938
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,125136,122907,1.8135663550489394,29.955382922175136
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,164339,159725,2.8887149788699324,30.68710915407987
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,203050,207073,-1.9427931212664131,31.507831089414857
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,439805,433798,1.384745895555074,30.502951637995565
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,142508,139782,1.9501795653231462,26.1757559742123
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,236345,238534,-0.917688882926543,30.8838986631398
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,334383,328990,1.6392595519620659,29.649776741181643
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,40858,39733,2.8313995922784585,31.552009488085417
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,137171,138676,-1.085263491880354,29.610097420164266
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,187047,182058,2.7403354974788257,30.584993862590675
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,166904,166051,0.5136975989304491,29.21590443466577
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,133152,129228,3.0364936391494104,30.05664052735553
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,151186,153154,-1.2849811301043395,27.824644610537483
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,409104,413094,-0.9658818573980741,30.50376072018571
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,392378,392275,0.026257090051621947,30.673806527953232
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,32036,31175,2.7618283881315158,30.904548755297157
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,39346,39279,0.17057460729651977,28.762020771104275
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,290130,296494,-2.1464178027211345,30.83869214732269
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,321809,320619,0.37115704309476355,29.61042075743353
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,192545,196033,-1.7792922620171094,29.38938169296287
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,15279,14847,2.909678722974338,27.99054754470909
Sep,Coffee & Snacks,Africa,-1.2921,36.8219,409840,406780,0.7522493731255224,30.658500124318667
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,90667,89173,1.675395018671571,29.33700122340097
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,121030,119031,1.6793944434643078,30.16072465192606
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,39030,37960,2.8187565858798735,28.802703723601326
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,10420,10659,-2.242236607561685,29.55435677162655
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,438824,438031,0.18103741516011423,28.174642478608266
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,293475,288394,1.761825835488949,29.44268733224138
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,28243,28764,-1.8112918926435824,30.537622394364085
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,392439,394927,-0.6299898462247453,27.943836480313657
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,225958,227848,-0.8295003686668306,25.461845454095197
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,347468,339897,2.227439489021674,28.045855707717198
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,374890,370469,1.1933522103063954,33.82319002400872
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,361487,352782,2.4675295224813056,31.332179483652975
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,61150,59527,2.726493859929108,30.507367108596195
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,439708,432472,1.6731719047707136,27.370502279379153
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,234540,228488,2.6487167816252932,33.463516766360705
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,427669,426281,0.325606818037867,26.62459027514837
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,133765,135725,-1.4440965186958925,31.148772702267753
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,215404,220109,-2.137577291251153,29.005260933719473
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,201945,196579,2.729691370899231,32.779585159523656
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,138357,135133,2.3857976956035905,33.903446340807236
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,109821,108858,0.8846387036322548,31.25943242592274
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,464505,463621,0.19067298504597507,27.549110687349092
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,454518,460293,-1.2546356342590481,29.973607735236495
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,376509,385796,-2.4072307644454582,33.40358420307712
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,276631,274344,0.8336249380340012,32.64053372006585
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,315262,310981,1.376611432852811,32.458554219720135
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,262409,269238,-2.536417593356064,29.395176660887866
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,57342,58069,-1.2519588765089806,30.454919557211497
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,193256,188402,2.5764057706393775,27.892120753621338
Sep,Coffee & Snacks,Australia,-33.8688,151.2093,134939,137057,-1.5453424487621938,31.453545956572373
Oct,Pasta & Pizza,North America,40.7128,-74.006,55201,54782,0.7648497681720273,30.337481019350566
Oct,Pasta & Pizza,North America,40.7128,-74.006,171961,176649,-2.6538502906894466,28.524864858075304
Oct,Pasta & Pizza,North America,40.7128,-74.006,146537,148672,-1.436047137322428,24.45716168287028
Oct,Pasta & Pizza,North America,40.7128,-74.006,34336,34542,-0.5963754270163858,29.208950596771913
Oct,Pasta & Pizza,North America,40.7128,-74.006,54764,56301,-2.729969272304222,27.684619873891585
Oct,Pasta & Pizza,North America,40.7128,-74.006,418989,417716,0.3047525112756035,32.27299071458063
Oct,Pasta & Pizza,North America,40.7128,-74.006,145105,141846,2.2975621448613284,33.29298895807768
Oct,Pasta & Pizza,North America,40.7128,-74.006,424194,416456,1.8580594348502604,29.676771478583678
Oct,Pasta & Pizza,North America,40.7128,-74.006,158017,156945,0.6830418299404251,32.80088016959665
Oct,Pasta & Pizza,North America,40.7128,-74.006,252303,259137,-2.637215063846537,29.839153500288027
Oct,Pasta & Pizza,North America,40.7128,-74.006,373254,363957,2.5544226378390853,31.80032546688896
Oct,Pasta & Pizza,North America,40.7128,-74.006,445926,434665,2.5907307926794196,28.461695990893205
Oct,Pasta & Pizza,North America,40.7128,-74.006,13159,12895,2.0473051570376115,30.351758853716543
Oct,Pasta & Pizza,North America,40.7128,-74.006,361161,350555,3.0254881544978676,26.391625780606084
Oct,Pasta & Pizza,North America,40.7128,-74.006,244561,238511,2.5365706403478248,30.904874077381887
Oct,Pasta & Pizza,North America,40.7128,-74.006,135312,135732,-0.3094332950225444,28.841346376225577
Oct,Pasta & Pizza,North America,40.7128,-74.006,127118,124854,1.8133179553718743,26.24924320016355
Oct,Pasta & Pizza,North America,40.7128,-74.006,41854,41222,1.5331619038377566,31.278404165910334
Oct,Pasta & Pizza,North America,40.7128,-74.006,200040,204739,-2.295117197993543,26.079116349263316
Oct,Pasta & Pizza,North America,40.7128,-74.006,472422,473639,-0.2569467463616805,31.668064932545537
Oct,Pasta & Pizza,North America,40.7128,-74.006,259791,252146,3.031973539140022,29.902551393455497
